,Unnamed: 0.1,Unnamed: 0,projectID,projectAcronym,organisationID,vatNumber,name,shortName,SME,activityType,street,postCode,city,country,nutsCode,geolocation,organizationURL,contactForm,contentUpdateDate,rcn,order,role,ecContribution,netEcContribution,totalCost,endOfParticipation,active,diffContribution,continent,taxonomyObjective,biggest_key
56,704,3342,101091997,EMPHASIS,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101091997,2022-11-25 10:09:04,1905912,13,participant,373890.0,373890.0,373890.0,False,,0.0,EU,"manufacturing technologies,advanced materials,circular industries,low carbon and clean industries",advanced materials
57,737,3434,101120651,Next-2Digits,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101120651,2023-07-24 19:52:28,2104951,9,participant,620233.0,620233.0,620233.0,False,,0.0,EU,"manufacturing technologies,advanced materials",sustainability
58,753,3455,101070482,GRAPH-X,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101070482,2022-08-23 22:52:16,1905572,2,participant,625195.0,365245.0,625195.0,False,,259950.0,EU,"manufacturing technologies,advanced materials,5g",advanced materials
59,757,3472,101120938,GATEPOST,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101120938,2023-08-29 01:55:49,1905912,5,participant,708458.5,708458.5,708458.5,False,,0.0,EU,"manufacturing technologies,advanced materials,advanced computing and big data,5g,6g",advanced materials
60,758,3473,101120938,GATEPOST,999981149,BE0425260668,interuniversitair micro-electronica centrum,IMEC,False,REC,KAPELDREEF 75,3001,Leuven,BE,BE242,"50.866704049999996,4.677742878392847",http://www.imec.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981149/101120938,2023-08-29 01:55:49,1905930,7,participant,440085.0,440085.0,440085.0,False,,0.0,EU,"manufacturing technologies,advanced materials,advanced computing and big data,5g,6g",advanced materials
61,795,3523,101119286,GIANCE,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101119286,2023-07-24 19:49:51,1905912,7,participant,699375.0,699375.0,699375.0,False,,0.0,EU,"advanced materials,manufacturing technologies,low carbon and clean industries,space including earth observation",advanced materials
62,810,3557,101135571,AttoSwitch,999981149,BE0425260668,interuniversitair micro-electronica centrum,IMEC,False,REC,KAPELDREEF 75,3001,Leuven,BE,BE242,"50.866704049999996,4.677742878392847",http://www.imec.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981149/101135571,2024-01-08 20:38:43,1905930,2,participant,1089107.5,1089107.5,1089107.5,False,,0.0,EU,"advanced materials,manufacturing technologies",advanced materials
63,840,3599,101119473,MUNASET,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101119473,2023-09-22 11:56:25,2104951,4,participant,1000760.0,1000760.0,1000760.0,False,,0.0,EU,"emerging enabling technologies,advanced materials,artificial intelligence",sustainability
64,849,4767,101135374,HyWay,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101135374,2023-12-06 16:16:59,2104951,1,coordinator,1277116.5,1277116.5,1277116.5,False,,0.0,EU,"manufacturing technologies,advanced materials,emerging enabling technologies,low carbon and clean industries",sustainability
65,856,4774,101135374,HyWay,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101135374,2023-12-06 16:16:59,1905572,10,thirdParty,0.0,60311.25,60311.25,False,,0.0,EU,"manufacturing technologies,advanced materials,emerging enabling technologies,low carbon and clean industries",advanced materials
66,857,4775,101135374,HyWay,999991334,BE0419052173,katholieke universiteit leuven,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101135374,2023-12-06 16:16:59,1905910,11,participant,548750.0,548750.0,548750.0,False,,0.0,EU,"manufacturing technologies,advanced materials,emerging enabling technologies,low carbon and clean industries",sustainability
67,865,4786,101091621,AddMorePower,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101091621,2022-12-13 15:36:12,1905912,1,coordinator,1444293.6,1444293.6,1444293.6,False,,0.0,EU,"advanced materials,manufacturing technologies,artificial intelligence,advanced computing and big data,circular industries",advanced materials
68,871,4792,101091621,AddMorePower,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101091621,2022-12-13 15:36:12,1905572,6,participant,727408.75,727408.75,727408.75,False,,0.0,EU,"advanced materials,manufacturing technologies,artificial intelligence,advanced computing and big data,circular industries",advanced materials
69,872,4793,101091621,AddMorePower,999991334,BE0419052173,katholieke universiteit leuven,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101091621,2022-12-13 15:36:12,1905910,8,participant,649750.0,649750.0,649750.0,False,,0.0,EU,"advanced materials,manufacturing technologies,artificial intelligence,advanced computing and big data,circular industries",sustainability
70,894,4948,101091392,MultiMag,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101091392,2022-11-17 18:06:39,2104951,1,coordinator,856729.0,856729.0,856729.0,False,,0.0,EU,"manufacturing technologies,advanced materials,circular industries,low carbon and clean industries,space including earth observation",sustainability
71,896,4950,101091392,MultiMag,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101091392,2022-11-17 18:06:39,1905694,2,participant,285644.0,285644.0,285644.0,False,,0.0,EU,"manufacturing technologies,advanced materials,circular industries,low carbon and clean industries,space including earth observation",advanced materials
72,906,4960,101091496,DiMAT,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101091496,2022-11-25 10:10:41,1905912,3,participant,927258.75,927258.75,927258.75,False,,0.0,EU,"manufacturing technologies,key digital technologies including quantum technologies,advanced materials,artificial intelligence",advanced materials
73,957,6037,101070169,UNICORN,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101070169,2022-09-13 17:31:06,2104951,4,participant,623837.0,623837.0,623837.0,False,,0.0,EU,"advanced materials,circular industries,low carbon and clean industries,automotive",sustainability
74,959,6039,101070169,UNICORN,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101070169,2022-09-13 17:31:06,1905694,2,participant,950386.5,950386.5,950386.5,False,,0.0,EU,"advanced materials,circular industries,low carbon and clean industries,automotive",advanced materials
75,967,6514,101058293,eQATOR,910945140,,sintef,SINTEF,False,REC,STRINDVEGEN 4,7034,Trondheim,NO,NO060,"63.4134536,10.4089353",http://www.sintef.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910945140/101058293,2022-08-26 15:18:03,1944981,1,coordinator,1754390.0,1754390.0,1754390.0,False,,0.0,EU,"manufacturing technologies,low carbon and clean industries,advanced materials",sustainability
76,974,6521,101058293,eQATOR,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101058293,2022-08-26 15:18:03,1905572,8,participant,786593.0,786593.0,786593.75,False,,0.75,EU,"manufacturing technologies,low carbon and clean industries,advanced materials",advanced materials
77,988,6559,101138627,RemaNet,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101138627,2024-01-08 20:32:43,1905912,15,participant,386850.0,386850.0,386855.94,False,,5.940000000002328,EU,"manufacturing technologies,circular industries,advanced computing and big data",advanced materials
78,1044,7029,101091495,MULTHEM,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101091495,2022-11-25 10:11:28,1905912,2,participant,535321.25,535321.25,535321.25,False,,0.0,EU,"manufacturing technologies,advanced materials,circular industries",advanced materials
79,1047,7032,101091495,MULTHEM,999751938,FR54552059024,thales,THALES,False,PRC,4 RUE DE LA VERRERIE,92190,MEUDON,FR,FR105,"48.8953328,2.2561602",http://www.thalesgroup.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999751938/101091495,2022-11-25 10:11:28,1909968,8,participant,509821.0,509821.0,509821.25,False,,0.25,EU,"manufacturing technologies,advanced materials,circular industries",space
80,1074,7683,101138392,ELECTRA,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101138392,2024-01-18 14:08:48,2104951,1,coordinator,2783555.0,2783555.0,2783555.0,False,,0.0,EU,"manufacturing technologies,low carbon and clean industries,advanced materials",sustainability
81,1077,7686,101138392,ELECTRA,910945140,,sintef,SINTEF,False,REC,STRINDVEGEN 4,7034,Trondheim,NO,NO060,"63.4134536,10.4089353",http://www.sintef.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910945140/101138392,2024-01-18 14:08:48,1944981,7,participant,3318750.0,3318750.0,3318750.0,False,,0.0,EU,"manufacturing technologies,low carbon and clean industries,advanced materials",sustainability
82,1097,7935,101058520,CAESAR,999991334,BE0419052173,katholieke universiteit leuven,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101058520,2022-07-28 21:23:27,1905910,8,participant,519240.0,519240.0,519240.0,False,,0.0,EU,"circular industries,advanced materials",sustainability
83,1166,10639,101069990,Hungry EcoCities,999991334,BE0419052173,katholieke universiteit leuven,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101069990,2022-08-18 15:12:45,1905910,3,participant,134375.0,134375.0,134375.0,False,,0.0,EU,"artificial intelligence,advanced computing and big data,circular industries",sustainability
84,1191,10664,101135301,SCARBOn,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101135301,2024-01-08 20:35:29,1905572,5,participant,222946.25,222946.25,0.0,False,,,EU,"space including earth observation,advanced materials,low carbon and clean industries",advanced materials
85,1230,11922,101082194,CORSO,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101082194,2022-10-21 10:50:08,1905694,4,participant,409062.5,409062.5,409062.5,False,,0.0,EU,"earth observation,space including earth observation,advanced computing and big data,artificial intelligence,circular industries",advanced materials
86,1239,11931,101082194,CORSO,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101082194,2022-10-21 10:50:08,1905572,11,thirdParty,0.0,17026.25,17026.25,False,,0.0,EU,"earth observation,space including earth observation,advanced computing and big data,artificial intelligence,circular industries",advanced materials
87,1262,12009,101135288,EPIQUE,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101135288,2023-11-21 13:24:11,1905694,11,participant,620000.25,620000.25,620000.25,False,,0.0,EU,"key digital technologies including quantum technologies,advanced materials,advanced computing and big data",advanced materials
